index,iso1,iso2,seadistance,capitalport1,capitalport2,roaddistance,short
40713,SLB,CAF,19712,,1273.0,,0
40714,SLB,CAN,9282,,4340.0,,0
40715,SLB,CHE,16976,,581.0,,0
40716,SLB,CHL,13457,,116.0,,0
40717,SLB,CHN,5669,,1449.0,,0
40718,SLB,CIV,20347,,251.0,,0
40719,SLB,CMR,19712,,283.0,,0
40720,SLB,COD,18325,,,,0
40721,SLB,COG,18512,,438.0,,0
40722,SLB,COK,4418,,,,0
40723,SLB,COL,13865,,934.0,,0
40724,SLB,COM,11252,,,,0
40725,SLB,CPV,19007,,,,0
40726,SLB,CRI,13862,,142.0,,0
40727,SLB,CUB,15279,,,,0
40728,SLB,CYM,14804,,0.0,,0
40729,SLB,CYP,15560,,43.0,,0
40730,SLB,CZE,20623,,693.0,,0
40731,SLB,DEU,20619,,391.0,,0
40732,SLB,DJI,12488,,297.0,,0
40733,SLB,DMA,15451,,0.0,,0
40734,SLB,DNK,21695,,0.0,,0
40735,SLB,DOM,15161,,,,0
40736,SLB,DZA,18083,,386.0,,0
40737,SLB,ECU,12727,,347.0,,0
40738,SLB,EGY,14939,,175.0,,0
40739,SLB,ERI,12590,,592.0,,0
40740,SLB,ESP,18507,,655.0,,0
40741,SLB,EST,22307,,23.0,,0
40742,SLB,ETH,12590,,864.0,,0
40743,SLB,FIN,22329,,0.0,,0
40744,SLB,FJI,2631,,,,0
40745,SLB,FLK,14093,,0.0,,0
40746,SLB,FRA,16975,,757.0,,0
40747,SLB,FRO,19705,,0.0,,0
40748,SLB,FSM,2149,,,,0
40749,SLB,GAB,19303,,14.0,,0
40750,SLB,GBR,20146,,95.0,,0
40751,SLB,GEO,17644,,436.0,,0
40752,SLB,GHA,20230,,14.0,,0
40753,SLB,GIB,18513,,,,0
40754,SLB,GIN,21256,,0.0,,0
40755,SLB,GLP,15469,,,,0
40756,SLB,GMB,21864,,0.0,,0
40757,SLB,GNB,21603,,38.0,,0
40758,SLB,GNQ,19470,,,,0
40759,SLB,GRC,15793,,28.0,,0
40760,SLB,GRD,15380,,,,0
40761,SLB,GRL,19884,,,,0
40762,SLB,GTM,12232,,198.0,,0
40763,SLB,GUF,16764,,0.0,,0
40764,SLB,GUM,2968,,,,0
40765,SLB,GUY,16194,,45.0,,0
40766,SLB,HKG,5320,,,,0
40767,SLB,HND,14851,,275.0,,0
40768,SLB,HRV,16783,,264.0,,0
40769,SLB,HTI,14908,,,,0
40770,SLB,HUN,16856,,569.0,,0
40771,SLB,IDN,5287,,0.0,,0
40772,SLB,IND,10399,,1312.0,,0
40773,SLB,IRL,20236,,0.0,,0
40774,SLB,IRN,11973,,1533.0,,0
40775,SLB,IRQ,12629,,640.0,,0
40776,SLB,ISL,19855,,52.0,,0
40777,SLB,ISR,15133,,53.0,,0
40778,SLB,ITA,16652,,14.0,,0
40779,SLB,JAM,14661,,59.0,,0
40780,SLB,JOR,14639,,321.0,,0
40781,SLB,JPN,5490,,378.0,,0
40782,SLB,KAZ,7013,,3085.0,,0
40783,SLB,KEN,12100,,515.0,,0
40784,SLB,KGZ,11170,,3209.0,,0
40785,SLB,KHM,6102,,139.0,,0
40786,SLB,KIR,5179,,,,0
40787,SLB,KNA,15360,,,,0
40788,SLB,KOR,5798,,423.0,,0
40789,SLB,KWT,12598,,118.0,,0
40790,SLB,LAO,6614,,669.0,,0
40791,SLB,LBN,15553,,91.0,,0
40792,SLB,LBR,20398,,640.0,,0
40793,SLB,LBY,16889,,111.0,,0
40794,SLB,LCA,15431,,,,0
40795,SLB,LIE,16856,,684.0,,0
40796,SLB,LKA,8556,,100.0,,0
40797,SLB,LSO,12729,,579.0,,0
40798,SLB,LTU,22279,,,,0
40799,SLB,LUX,20325,,325.0,,0
40800,SLB,LVA,22094,,177.0,,0
40801,SLB,MAC,5378,,,,0
40802,SLB,MAR,18587,,257.0,,0
40803,SLB,MCO,16931,,0.0,,0
40804,SLB,MDA,16862,,501.0,,0
40805,SLB,MDG,10929,,283.0,,0
40806,SLB,MDV,9130,,,,0
40807,SLB,MEX,11323,,502.0,,0
40808,SLB,MHL,2624,,,,0
40809,SLB,MKD,16533,,329.0,,0
40810,SLB,MLI,21260,,855.0,,0
40811,SLB,MLT,16382,,,,0
40812,SLB,MMR,7309,,1372.0,,0
40813,SLB,MNE,16534,,53.0,,0
40814,SLB,MNG,5670,,2849.0,,0
40815,SLB,MNP,3095,,,,0
40816,SLB,MOZ,12578,,100.0,,0
40817,SLB,MRT,21295,,503.0,,0
40818,SLB,MSR,15405,,,,0
40819,SLB,MTQ,15453,,0.0,,0
40820,SLB,MUS,10189,,0.0,,0
40821,SLB,MWI,12086,,1680.0,,0
40822,SLB,MYS,6313,,65.0,,0
40823,SLB,MYT,11190,,,,0
40824,SLB,NAM,15999,,334.0,,0
40825,SLB,NCL,2140,,142.0,,0
40826,SLB,NER,20226,,1016.0,,0
40827,SLB,NFK,2907,,,,0
40828,SLB,NGA,20191,,667.0,,0
40829,SLB,NIC,14210,,486.0,,0
40830,SLB,NIU,3798,,,,0
40831,SLB,NLD,20320,,167.0,,0
40832,SLB,NOR,21303,,54.0,,0
40833,SLB,NPL,9121,,1662.0,,0
40834,SLB,NRU,1536,,,,0
40835,SLB,NZL,3922,,597.0,,0
40836,SLB,OMN,11542,,1053.0,,0
40837,SLB,PAK,11168,,1449.0,,0
40838,SLB,PAN,13543,,56.0,,0
40839,SLB,PER,12470,,974.0,,0
40840,SLB,PHL,4899,,230.0,,0
40841,SLB,PLW,2931,,,,0
40842,SLB,PNG,1087,,0.0,,0
40843,SLB,POL,22175,,446.0,,0
40844,SLB,PRI,15165,,,,0
40845,SLB,PRK,6570,,529.0,,0
40846,SLB,PRT,19049,,2.0,,0
40847,SLB,PRY,16826,,1350.0,,0
40848,SLB,PSE,15067,,,,0
40849,SLB,PYF,5808,,,,0
40850,SLB,QAT,12357,,29.0,,0
40851,SLB,REU,10410,,,,0
40852,SLB,ROU,16862,,203.0,,0
40853,SLB,RUS,7012,,9417.0,,0
40854,SLB,RWA,12086,,1331.0,,0
40855,SLB,SAU,13607,,973.0,,0
40856,SLB,SDN,13775,,1139.0,,0
40857,SLB,SEN,21992,,0.0,,0
40858,SLB,SGP,5943,,0.0,,0
40859,SLB,SHN,16936,,,,0
40860,SLB,SLE,21040,,183.0,,0
40861,SLB,SLV,12496,,44.0,,0
40862,SLB,SMR,16652,,359.0,,0
40863,SLB,SOM,11684,,550.0,,0
40864,SLB,SPM,18053,,0.0,,0
40865,SLB,SRB,16541,,404.0,,0
40866,SLB,STP,19430,,,,0
40867,SLB,SUR,16533,,0.0,,0
40868,SLB,SVK,16856,,527.0,,0
40869,SLB,SVN,16856,,111.0,,0
40870,SLB,SWE,21198,,472.0,,0
40871,SLB,SWZ,12578,,317.0,,0
40872,SLB,SYC,10489,,0.0,,0
40873,SLB,SYR,15606,,210.0,,0
40874,SLB,TCA,15078,,,,0
40875,SLB,TCD,19712,,1529.0,,0
40876,SLB,TGO,20239,,0.0,,0
40877,SLB,THA,6613,,19.0,,0
40878,SLB,TJK,11170,,2104.0,,0
40879,SLB,TKL,3434,,,,0
40880,SLB,TKM,11972,,1948.0,,0
40881,SLB,TLS,3123,,205.0,,0
40882,SLB,TON,3335,,,,0
40883,SLB,TTO,15444,,,,0
40884,SLB,TUN,16739,,7.0,,0
40885,SLB,TUR,16400,,476.0,,0
40886,SLB,TUV,2373,,,,0
40887,SLB,TWN,4927,,347.0,,0
40888,SLB,TZA,12086,,194.0,,0
40889,SLB,UGA,12100,,1137.0,,0
40890,SLB,UKR,17248,,,,0
40891,SLB,URY,16825,,749.0,,0
40892,SLB,USA,9194,,4536.0,,0
40893,SLB,UZB,11170,,2633.0,,0
40894,SLB,VCT,15369,,,,0
40895,SLB,VEN,14857,,205.0,,0
40896,SLB,VGB,15225,,0.0,,0
40897,SLB,VIR,15195,,0.0,,0
40898,SLB,VNM,5625,,1514.0,,0
40899,SLB,VUT,1777,,0.0,,0
40900,SLB,WLF,3009,,,,0
40901,SLB,WSM,3419,,,,0
40902,SLB,YEM,12312,,345.0,,0
40903,SLB,ZAF,12730,,630.0,,0
40904,SLB,ZMB,12578,,1757.0,,0
40905,SLB,ZWE,12578,,1301.0,,0
40906,SLE,ABW,5829,183.0,,,0
40907,SLE,AFG,13313,183.0,1471.0,,0
40908,SLE,AGO,3802,183.0,1184.0,,0
40909,SLE,AIA,5273,183.0,,,0
40910,SLE,ALB,6017,183.0,248.0,,0
40911,SLE,AND,4911,183.0,453.0,,0
40912,SLE,ANT,5233,183.0,,,0
40913,SLE,ARE,13454,183.0,229.0,,0
40914,SLE,ARG,7786,183.0,1738.0,,0
40915,SLE,ARM,7743,183.0,818.0,,0
40916,SLE,ASM,17305,183.0,,,0
40917,SLE,ATG,5085,183.0,,,0
40918,SLE,AUS,17794,183.0,638.0,,0
40919,SLE,AUT,7122,183.0,468.0,,0
40920,SLE,AZE,7743,183.0,1197.0,,0
40921,SLE,BDI,11330,183.0,1365.0,,0
40922,SLE,BEL,5745,183.0,132.0,,0
40923,SLE,BEN,1778,183.0,80.0,,0
40924,SLE,BFA,1690,183.0,971.0,,0
40925,SLE,BGD,16537,183.0,996.0,,0
40926,SLE,BGR,7288,183.0,451.0,,0
40927,SLE,BHR,13926,183.0,0.0,,0
40928,SLE,BHS,6914,183.0,,,0
40929,SLE,BIH,6373,183.0,197.0,,0
40930,SLE,BLR,7387,183.0,530.0,,0
40931,SLE,BLZ,7766,183.0,78.0,,0
40932,SLE,BMU,5337,183.0,0.0,,0
40933,SLE,BOL,12514,183.0,2520.0,,0
40934,SLE,BRA,5229,183.0,1121.0,,0
40935,SLE,BRB,4811,183.0,0.0,,0
40936,SLE,BRN,17920,183.0,42.0,,0
40937,SLE,BTN,16537,183.0,1072.0,,0
40938,SLE,BWA,7734,183.0,947.0,,0
40939,SLE,CAF,2390,183.0,1273.0,,0
40940,SLE,CAN,5903,183.0,1102.0,,0
40941,SLE,CHE,4911,183.0,581.0,,0
40942,SLE,CHL,12515,183.0,116.0,,0
40943,SLE,CHN,21048,183.0,1449.0,,0
40944,SLE,CIV,1112,183.0,251.0,,0
40945,SLE,CMR,2391,183.0,283.0,,0
40946,SLE,COD,3245,183.0,,,0
40947,SLE,COG,3121,183.0,438.0,,0
40948,SLE,COK,16226,183.0,,,0
40949,SLE,COL,6543,183.0,934.0,,0
40950,SLE,COM,10554,183.0,,,0
40951,SLE,CPV,1615,183.0,,,0
40952,SLE,CRI,7299,183.0,142.0,,0
40953,SLE,CUB,7321,183.0,,,0
40954,SLE,CYM,7147,183.0,0.0,,0
40955,SLE,CYP,7773,183.0,43.0,,0
40956,SLE,CZE,5999,183.0,693.0,,0
40957,SLE,DEU,6000,183.0,391.0,,0
40958,SLE,DJI,10537,183.0,297.0,,0
40959,SLE,DMA,5012,183.0,0.0,,0
40960,SLE,DNK,6802,183.0,0.0,,0
40961,SLE,DOM,6037,183.0,,,0
40962,SLE,DZA,4311,183.0,386.0,,0
40963,SLE,ECU,8332,183.0,347.0,,0
40964,SLE,EGY,7741,183.0,175.0,,0
40965,SLE,ERI,10419,183.0,592.0,,0
40966,SLE,ESP,3841,183.0,655.0,,0
40967,SLE,EST,7418,183.0,23.0,,0
40968,SLE,ETH,10418,183.0,864.0,,0
40969,SLE,FIN,7434,183.0,0.0,,0
40970,SLE,FJI,18464,183.0,,,0
40971,SLE,FLK,7514,183.0,0.0,,0
40972,SLE,FRA,4912,183.0,757.0,,0
40973,SLE,FRO,6399,183.0,0.0,,0
40974,SLE,FSM,21029,183.0,,,0
40975,SLE,GAB,2563,183.0,14.0,,0
40976,SLE,GBR,5444,183.0,95.0,,0
40977,SLE,GEO,8024,183.0,436.0,,0
40978,SLE,GHA,1536,183.0,14.0,,0
40979,SLE,GIB,3839,183.0,,,0
40980,SLE,GIN,209,183.0,0.0,,0
40981,SLE,GLP,5033,183.0,,,0
40982,SLE,GMB,817,183.0,0.0,,0
40983,SLE,GNB,556,183.0,38.0,,0
40984,SLE,GNQ,2548,183.0,,,0
40985,SLE,GRC,6643,183.0,28.0,,0
40986,SLE,GRD,4957,183.0,,,0
40987,SLE,GRL,6398,183.0,,,0
40988,SLE,GTM,8692,183.0,198.0,,0
40989,SLE,GUF,4041,183.0,0.0,,0
40990,SLE,GUM,21080,183.0,,,0
40991,SLE,GUY,4513,183.0,45.0,,0
40992,SLE,HKG,19735,183.0,,,0
40993,SLE,HND,7695,183.0,275.0,,0
40994,SLE,HRV,7053,183.0,264.0,,0
40995,SLE,HTI,6329,183.0,,,0
40996,SLE,HUN,7122,183.0,569.0,,0
40997,SLE,IDN,16245,183.0,0.0,,0
40998,SLE,IND,13711,183.0,1312.0,,0
40999,SLE,IRL,5535,183.0,0.0,,0
41000,SLE,IRN,13513,183.0,1533.0,,0
41001,SLE,IRQ,14305,183.0,640.0,,0
41002,SLE,ISL,6629,183.0,52.0,,0
41003,SLE,ISR,7966,183.0,53.0,,0
41004,SLE,ITA,5207,183.0,14.0,,0
41005,SLE,JAM,6707,183.0,59.0,,0
41006,SLE,JOR,8569,183.0,321.0,,0
41007,SLE,JPN,22023,183.0,378.0,,0
41008,SLE,KAZ,7743,183.0,3085.0,,0
41009,SLE,KEN,11526,183.0,515.0,,0
41010,SLE,KGZ,13313,183.0,3209.0,,0
41011,SLE,KHM,17962,183.0,139.0,,0
41012,SLE,KIR,15312,183.0,,,0
41013,SLE,KNA,5200,183.0,,,0
41014,SLE,KOR,21719,183.0,423.0,,0
41015,SLE,KWT,14279,183.0,118.0,,0
41016,SLE,LAO,18487,183.0,669.0,,0
41017,SLE,LBN,7821,183.0,91.0,,0
41018,SLE,LBR,678,183.0,640.0,,0
41019,SLE,LBY,5904,183.0,111.0,,0
41020,SLE,LCA,4955,183.0,,,0
41021,SLE,LIE,7122,183.0,684.0,,0
41022,SLE,LKA,14511,183.0,100.0,,0
41023,SLE,LSO,7734,183.0,579.0,,0
41024,SLE,LTU,7387,183.0,,,0
41025,SLE,LUX,5686,183.0,325.0,,0
41026,SLE,LVA,7262,183.0,177.0,,0
41027,SLE,MAC,19713,183.0,,,0
41028,SLE,MAR,3798,183.0,257.0,,0
41029,SLE,MCO,5018,183.0,0.0,,0
41030,SLE,MDA,7589,183.0,501.0,,0
41031,SLE,MDG,10443,183.0,283.0,,0
41032,SLE,MDV,13940,183.0,,,0
41033,SLE,MEX,9761,183.0,502.0,,0
41034,SLE,MHL,18156,183.0,,,0
41035,SLE,MKD,6340,183.0,329.0,,0
41036,SLE,MLI,209,183.0,855.0,,0
41037,SLE,MLT,5687,183.0,,,0
41038,SLE,MMR,16215,183.0,1372.0,,0
41039,SLE,MNE,6341,183.0,53.0,,0
41040,SLE,MNG,21047,183.0,2849.0,,0
41041,SLE,MNP,21245,183.0,,,0
41042,SLE,MOZ,8216,183.0,100.0,,0
41043,SLE,MRT,1787,183.0,503.0,,0
41044,SLE,MSR,5123,183.0,,,0
41045,SLE,MTQ,4986,183.0,0.0,,0
41046,SLE,MUS,10710,183.0,0.0,,0
41047,SLE,MWI,11330,183.0,1680.0,,0
41048,SLE,MYS,16421,183.0,65.0,,0
41049,SLE,MYT,10551,183.0,,,0
41050,SLE,NAM,4716,183.0,334.0,,0
41051,SLE,NCL,19665,183.0,142.0,,0
41052,SLE,NER,1777,183.0,1016.0,,0
41053,SLE,NFK,19513,183.0,,,0
41054,SLE,NGA,1915,183.0,667.0,,0
41055,SLE,NIC,7208,183.0,486.0,,0
41056,SLE,NIU,17345,183.0,,,0
41057,SLE,NLD,5687,183.0,167.0,,0
41058,SLE,NOR,6452,183.0,54.0,,0
41059,SLE,NPL,16537,183.0,1662.0,,0
41060,SLE,NRU,19003,183.0,,,0
41061,SLE,NZL,18797,183.0,597.0,,0
41062,SLE,OMN,11788,183.0,1053.0,,0
41063,SLE,PAK,13313,183.0,1449.0,,0
41064,SLE,PAN,7033,183.0,56.0,,0
41065,SLE,PER,8967,183.0,974.0,,0
41066,SLE,PHL,19331,183.0,230.0,,0
41067,SLE,PLW,19868,183.0,,,0
41068,SLE,PNG,20057,183.0,0.0,,0
41069,SLE,POL,7210,183.0,446.0,,0
41070,SLE,PRI,5435,183.0,,,0
41071,SLE,PRK,22437,183.0,529.0,,0
41072,SLE,PRT,3961,183.0,2.0,,0
41073,SLE,PRY,6808,183.0,1350.0,,0
41074,SLE,PSE,7977,183.0,,,0
41075,SLE,PYF,15217,183.0,,,0
41076,SLE,QAT,13856,183.0,29.0,,0
41077,SLE,REU,10467,183.0,,,0
41078,SLE,ROU,7590,183.0,203.0,,0
41079,SLE,RUS,7744,183.0,1512.0,,0
41080,SLE,RWA,11330,183.0,1331.0,,0
41081,SLE,SAU,9294,183.0,973.0,,0
41082,SLE,SDN,9106,183.0,1139.0,,0
41083,SLE,SEN,946,183.0,0.0,,0
41084,SLE,SGP,16763,183.0,0.0,,0
41085,SLE,SHN,5521,183.0,,,0
41086,SLE,SLB,21044,183.0,,,0
41087,SLE,SLV,8459,183.0,44.0,,0
41088,SLE,SMR,5206,183.0,359.0,,0
41089,SLE,SOM,12312,183.0,550.0,,0
41090,SLE,SPM,5465,183.0,0.0,,0
41091,SLE,SRB,6372,183.0,404.0,,0
41092,SLE,STP,2321,183.0,,,0
41093,SLE,SUR,4169,183.0,0.0,,0
41094,SLE,SVK,7122,183.0,527.0,,0
41095,SLE,SVN,7122,183.0,111.0,,0
41096,SLE,SWE,6409,183.0,472.0,,0
41097,SLE,SWZ,8217,183.0,317.0,,0
41098,SLE,SYC,11941,183.0,0.0,,0
41099,SLE,SYR,7784,183.0,210.0,,0
41100,SLE,TCA,6331,183.0,,,0
41101,SLE,TCD,2390,183.0,1529.0,,0
41102,SLE,TGO,1690,183.0,0.0,,0
41103,SLE,THA,18488,183.0,19.0,,0
41104,SLE,TJK,13313,183.0,2104.0,,0
41105,SLE,TKL,17199,183.0,,,0
41106,SLE,TKM,13512,183.0,1948.0,,0
41107,SLE,TLS,18145,183.0,205.0,,0
41108,SLE,TON,17734,183.0,,,0
41109,SLE,TTO,4958,183.0,,,0
41110,SLE,TUN,5258,183.0,7.0,,0
41111,SLE,TUR,7062,183.0,476.0,,0
41112,SLE,TUV,18173,183.0,,,0
41113,SLE,TWN,20004,183.0,347.0,,0
41114,SLE,TZA,11331,183.0,194.0,,0
41115,SLE,UGA,11526,183.0,1137.0,,0
41116,SLE,UKR,7792,183.0,,,0
41117,SLE,URY,6809,183.0,749.0,,0
41118,SLE,USA,8489,183.0,2242.0,,0
41119,SLE,UZB,13313,183.0,2633.0,,0
41120,SLE,VCT,4960,183.0,,,0
41121,SLE,VEN,5613,183.0,205.0,,0
41122,SLE,VGB,5374,183.0,0.0,,0
41123,SLE,VIR,5402,183.0,0.0,,0
41124,SLE,VNM,18097,183.0,1514.0,,0
41125,SLE,VUT,19436,183.0,0.0,,0
41126,SLE,WLF,17816,183.0,,,0
41127,SLE,WSM,17374,183.0,,,0
41128,SLE,YEM,10708,183.0,345.0,,0
41129,SLE,ZAF,7735,183.0,630.0,,0
41130,SLE,ZMB,8217,183.0,1757.0,,0
41131,SLE,ZWE,8217,183.0,1301.0,,0
41132,SLV,ABW,2617,44.0,,,0
41133,SLV,AFG,19120,44.0,1471.0,,0
41134,SLV,AGO,12069,44.0,1184.0,,0
41135,SLV,AIA,3429,44.0,,,0
41136,SLV,ALB,11411,44.0,248.0,,0
41137,SLV,AND,10306,44.0,453.0,,0
41138,SLV,ANT,3447,44.0,,,0
41139,SLV,ARE,19370,44.0,229.0,,0
41140,SLV,ARG,10196,44.0,1738.0,,0
41141,SLV,ARM,12333,44.0,818.0,,0
41142,SLV,ASM,9433,44.0,,,0
41143,SLV,ATG,3551,44.0,,,0
41144,SLV,AUS,13609,44.0,638.0,,0
41145,SLV,AUT,12542,44.0,468.0,,0
41146,SLV,AZE,12333,44.0,1197.0,,0
41147,SLV,BDI,18312,44.0,1365.0,,0
41148,SLV,BEL,8484,44.0,132.0,,0
41149,SLV,BEN,10242,44.0,80.0,,0
41150,SLV,BFA,10156,44.0,971.0,,0
41151,SLV,BGD,20343,44.0,996.0,,0
41152,SLV,BGR,12681,44.0,451.0,,0
41153,SLV,BHR,19843,44.0,0.0,,0
41154,SLV,BHS,3846,44.0,,,0
41155,SLV,BIH,11766,44.0,197.0,,0
41156,SLV,BLR,10379,44.0,530.0,,0
41157,SLV,BLZ,2836,44.0,78.0,,0
41158,SLV,BMU,4501,44.0,0.0,,0
41159,SLV,BOL,5960,44.0,2520.0,,0
41160,SLV,BRA,9736,44.0,1121.0,,0
41161,SLV,BRB,3645,44.0,0.0,,0
41162,SLV,BRN,15977,44.0,42.0,,0
41163,SLV,BTN,20344,44.0,1072.0,,0
41164,SLV,BWA,14679,44.0,947.0,,0
41165,SLV,CAF,10873,44.0,1273.0,,0
41166,SLV,CAN,5965,44.0,4340.0,,0
41167,SLV,CHE,10306,44.0,581.0,,0
41168,SLV,CHL,5961,44.0,116.0,,0
41169,SLV,CHN,14802,44.0,1449.0,,0
41170,SLV,CIV,9585,44.0,251.0,,0
41171,SLV,CMR,10873,44.0,283.0,,0
41172,SLV,COD,11712,44.0,,,0
41173,SLV,COG,11599,44.0,438.0,,0
41174,SLV,COK,8292,44.0,,,0
41175,SLV,COL,1917,44.0,934.0,,0
41176,SLV,COM,17560,44.0,,,0
41177,SLV,CPV,7103,44.0,,,0
41178,SLV,CRI,1865,44.0,142.0,,0
41179,SLV,CUB,3121,44.0,,,0
41180,SLV,CYM,2686,44.0,0.0,,0
41181,SLV,CYP,13579,44.0,43.0,,0
41182,SLV,CZE,8716,44.0,693.0,,0
41183,SLV,DEU,8716,44.0,391.0,,0
41184,SLV,DJI,16562,44.0,297.0,,0
41185,SLV,DMA,3545,44.0,0.0,,0
41186,SLV,DNK,9794,44.0,0.0,,0
41187,SLV,DOM,3292,44.0,,,0
41188,SLV,DZA,9705,44.0,386.0,,0
41189,SLV,ECU,2026,44.0,347.0,,0
41190,SLV,EGY,13547,44.0,175.0,,0
41191,SLV,ERI,16437,44.0,592.0,,0
41192,SLV,ESP,9234,44.0,655.0,,0
41193,SLV,EST,10406,44.0,23.0,,0
41194,SLV,ETH,16436,44.0,864.0,,0
41195,SLV,FIN,10428,44.0,0.0,,0
41196,SLV,FJI,10593,44.0,,,0
41197,SLV,FLK,9889,44.0,0.0,,0
41198,SLV,FRA,10305,44.0,757.0,,0
41199,SLV,FRO,7842,44.0,0.0,,0
41200,SLV,FSM,12550,44.0,,,0
41201,SLV,GAB,11059,44.0,14.0,,0
41202,SLV,GBR,8244,44.0,95.0,,0
41203,SLV,GEO,13416,44.0,436.0,,0
41204,SLV,GHA,10009,44.0,14.0,,0
41205,SLV,GIB,9233,44.0,,,0
41206,SLV,GIN,8305,44.0,0.0,,0
41207,SLV,GLP,3563,44.0,,,0
41208,SLV,GMB,7914,44.0,0.0,,0
41209,SLV,GNB,7980,44.0,38.0,,0
41210,SLV,GNQ,11041,44.0,,,0
41211,SLV,GRC,12036,44.0,28.0,,0
41212,SLV,GRD,3462,44.0,,,0
41213,SLV,GRL,7981,44.0,,,0
41214,SLV,GTM,308,44.0,198.0,,0
41215,SLV,GUF,4694,44.0,0.0,,0
41216,SLV,GUM,12498,44.0,,,0
41217,SLV,GUY,4198,44.0,45.0,,0
41218,SLV,HKG,15570,44.0,,,0
41219,SLV,HND,2765,44.0,275.0,,0
41220,SLV,HRV,12462,44.0,264.0,,0
41221,SLV,HTI,3041,44.0,,,0
41222,SLV,HUN,12542,44.0,569.0,,0
41223,SLV,IDN,17383,44.0,0.0,,0
41224,SLV,IND,19854,44.0,1312.0,,0
41225,SLV,IRL,8334,44.0,0.0,,0
41226,SLV,IRN,19443,44.0,1533.0,,0
41227,SLV,IRQ,20391,44.0,640.0,,0
41228,SLV,ISL,7992,44.0,52.0,,0
41229,SLV,ISR,13771,44.0,53.0,,0
41230,SLV,ITA,10601,44.0,14.0,,0
41231,SLV,JAM,2791,44.0,59.0,,0
41232,SLV,JOR,14405,44.0,321.0,,0
41233,SLV,JPN,13440,44.0,378.0,,0
41234,SLV,KAZ,12333,44.0,3085.0,,0
41235,SLV,KEN,18519,44.0,515.0,,0
41236,SLV,KGZ,19120,44.0,3209.0,,0
41237,SLV,KHM,16994,44.0,139.0,,0
41238,SLV,KIR,7293,44.0,,,0
41239,SLV,KNA,3454,44.0,,,0
41240,SLV,KOR,14162,44.0,423.0,,0
41241,SLV,KWT,20363,44.0,118.0,,0
41242,SLV,LAO,17506,44.0,669.0,,0
41243,SLV,LBN,13627,44.0,91.0,,0
41244,SLV,LBR,9158,44.0,640.0,,0
41245,SLV,LBY,11297,44.0,111.0,,0
41246,SLV,LCA,3525,44.0,,,0
41247,SLV,LIE,12542,44.0,684.0,,0
41248,SLV,LKA,19807,44.0,100.0,,0
41249,SLV,LSO,14679,44.0,579.0,,0
41250,SLV,LTU,10379,44.0,,,0
41251,SLV,LUX,8417,44.0,325.0,,0
41252,SLV,LVA,10193,44.0,177.0,,0
41253,SLV,MAC,15628,44.0,,,0
41254,SLV,MAR,9192,44.0,257.0,,0
41255,SLV,MCO,10411,44.0,0.0,,0
41256,SLV,MDA,12983,44.0,501.0,,0
41257,SLV,MDG,17656,44.0,283.0,,0
41258,SLV,MDV,20262,44.0,,,0
41259,SLV,MEX,1383,44.0,502.0,,0
41260,SLV,MHL,10141,44.0,,,0
41261,SLV,MKD,11734,44.0,329.0,,0
41262,SLV,MLI,8304,44.0,855.0,,0
41263,SLV,MLT,11081,44.0,,,0
41264,SLV,MMR,18572,44.0,1372.0,,0
41265,SLV,MNE,11734,44.0,53.0,,0
41266,SLV,MNG,14802,44.0,2849.0,,0
41267,SLV,MNP,12389,44.0,,,0
41268,SLV,MOZ,15161,44.0,100.0,,0
41269,SLV,MRT,8080,44.0,503.0,,0
41270,SLV,MSR,3499,44.0,,,0
41271,SLV,MTQ,3546,44.0,0.0,,0
41272,SLV,MUS,18054,44.0,0.0,,0
41273,SLV,MWI,18312,44.0,1680.0,,0
41274,SLV,MYS,17589,44.0,65.0,,0
41275,SLV,MYT,17565,44.0,,,0
41276,SLV,NAM,12372,44.0,334.0,,0
41277,SLV,NCL,11795,44.0,142.0,,0
41278,SLV,NER,10241,44.0,1016.0,,0
41279,SLV,NFK,11643,44.0,,,0
41280,SLV,NGA,10376,44.0,667.0,,0
41281,SLV,NIC,2163,44.0,486.0,,0
41282,SLV,NIU,9473,44.0,,,0
41283,SLV,NLD,8417,44.0,167.0,,0
41284,SLV,NOR,9401,44.0,54.0,,0
41285,SLV,NPL,20344,44.0,1662.0,,0
41286,SLV,NRU,10982,44.0,,,0
41287,SLV,NZL,10926,44.0,597.0,,0
41288,SLV,OMN,17717,44.0,1053.0,,0
41289,SLV,PAK,19119,44.0,1449.0,,0
41290,SLV,PAN,1562,44.0,56.0,,0
41291,SLV,PER,2623,44.0,974.0,,0
41292,SLV,PHL,15214,44.0,230.0,,0
41293,SLV,PLW,13756,44.0,,,0
41294,SLV,PNG,13532,44.0,0.0,,0
41295,SLV,POL,10274,44.0,446.0,,0
41296,SLV,PRI,3258,44.0,,,0
41297,SLV,PRK,13945,44.0,529.0,,0
41298,SLV,PRT,8274,44.0,2.0,,0
41299,SLV,PRY,11412,44.0,1350.0,,0
41300,SLV,PSE,13782,44.0,,,0
41301,SLV,PYF,7400,44.0,,,0
41302,SLV,QAT,19748,44.0,29.0,,0
41303,SLV,REU,17768,44.0,,,0
41304,SLV,ROU,12983,44.0,203.0,,0
41305,SLV,RUS,12332,44.0,9417.0,,0
41306,SLV,RWA,18312,44.0,1331.0,,0
41307,SLV,SAU,15211,44.0,973.0,,0
41308,SLV,SDN,15011,44.0,1139.0,,0
